Date,HostTimestamp,NodeName,NodeTimestamp,RawData,qi,qj,qk,qs
09/01/2024 17:49:32.615,57401,STB_PRO @60CF8E,27441,D9FF1200A4D9,-0.0039,0.0018,-0.982,0.1888322
09/01/2024 17:49:32.615,57401,STB_PRO @60CF8E,27441,D6FF1100A4D9,-0.0042,0.0017,-0.982,0.1888266
09/01/2024 17:49:32.615,57401,STB_PRO @60CF8E,27441,D6FF1100A4D9,-0.0042,0.0017,-0.982,0.1888266
09/01/2024 17:49:32.646,57432,STB_PRO @60CF8E,27445,CCFF3100A5D9,-0.0052,0.0049,-0.9819,0.1892654
09/01/2024 17:49:32.646,57432,STB_PRO @60CF8E,27445,D2FF1900A5D9,-0.0046,0.0025,-0.9819,0.1893279
09/01/2024 17:49:32.646,57432,STB_PRO @60CF8E,27445,C5FF5200ABD9,-0.0059,0.0082,-0.9813,0.1922193
09/01/2024 17:49:32.675,57461,STB_PRO @60CF8E,27449,D4FF92009AD9,-0.0044,0.0146,-0.983,0.1829713
09/01/2024 17:49:32.675,57462,STB_PRO @60CF8E,27449,DCFFAF00A2D9,-0.0036,0.0175,-0.9822,0.1869864
09/01/2024 17:49:32.675,57462,STB_PRO @60CF8E,27449,D1FF6D009AD9,-0.0047,0.0109,-0.983,0.1832215
09/01/2024 17:49:32.705,57491,STB_PRO @60CF8E,27453,E7FFB800A7D9,-0.0025,0.0184,-0.9817,0.1895266
09/01/2024 17:49:32.705,57492,STB_PRO @60CF8E,27453,FDFFB300BBD9,-0.0003,0.0179,-0.9797,0.1996681
09/01/2024 17:49:32.705,57492,STB_PRO @60CF8E,27453,F2FFB900AFD9,-0.0014,0.0185,-0.9809,0.193626
09/01/2024 17:49:32.735,57521,STB_PRO @60CF8E,27456,0400B300C1D9,0.0004,0.0179,-0.9791,0.2025898
09/01/2024 17:49:32.735,57521,STB_PRO @60CF8E,27456,0400B000BFD9,0.0004,0.0176,-0.9793,0.2016471
09/01/2024 17:49:32.735,57521,STB_PRO @60CF8E,27456,0700C400C8D9,0.0007,0.0196,-0.9784,0.2057882
09/01/2024 17:49:32.765,57551,STB_PRO @60CF8E,27460,3200ED00DAD9,0.005,0.0237,-0.9766,0.2136954
09/01/2024 17:49:32.765,57551,STB_PRO @60CF8E,27460,1400D300CED9,0.002,0.0211,-0.9778,0.2084657
09/01/2024 17:49:32.765,57552,STB_PRO @60CF8E,27460,2A00E000D5D9,0.0042,0.0224,-0.9771,0.2115566
09/01/2024 17:49:32.795,57581,STB_PRO @60CF8E,27464,3C00FB00E4D9,0.006,0.0251,-0.9756,0.2180336
09/01/2024 17:49:32.795,57581,STB_PRO @60CF8E,27464,41000801ECD9,0.0065,0.0264,-0.9748,0.2214177
09/01/2024 17:49:32.795,57581,STB_PRO @60CF8E,27464,3C001301EBD9,0.006,0.0275,-0.9749,0.2208567
09/01/2024 17:49:32.825,57611,STB_PRO @60CF8E,27468,0C001301DFD9,0.0012,0.0275,-0.9761,0.2155715
09/01/2024 17:49:32.825,57611,STB_PRO @60CF8E,27468,3B001C01F3D9,0.0059,0.0284,-0.9741,0.2242495
09/01/2024 17:49:32.825,57611,STB_PRO @60CF8E,27468,21000F01EBD9,0.0033,0.0271,-0.9749,0.220963
09/01/2024 17:49:32.856,57643,STB_PRO @60CF8E,27471,11002801DCD9,0.0017,0.0296,-0.9764,0.2139252
09/01/2024 17:49:32.856,57643,STB_PRO @60CF8E,27471,0E001C01DDD9,0.0014,0.0284,-0.9763,0.2145456
09/01/2024 17:49:32.856,57643,STB_PRO @60CF8E,27471,0F002201DDD9,0.0015,0.029,-0.9763,0.2144646
09/01/2024 17:49:32.882,57669,STB_PRO @60CF8E,27475,10002001DDD9,0.0016,0.0288,-0.9763,0.2144908
09/01/2024 17:49:32.882,57669,STB_PRO @60CF8E,27475,14003401DDD9,0.002,0.0308,-0.9763,0.2142094
09/01/2024 17:49:32.882,57669,STB_PRO @60CF8E,27475,13002F01DDD9,0.0019,0.0303,-0.9763,0.2142816
09/01/2024 17:49:32.913,57699,STB_PRO @60CF8E,27479,1600FD00E1D9,0.0022,0.0253,-0.9759,0.2167354
09/01/2024 17:49:32.913,57699,STB_PRO @60CF8E,27479,1E00EF00E6D9,0.003,0.0239,-0.9754,0.2191226
09/01/2024 17:49:32.913,57699,STB_PRO @60CF8E,27479,0C000A01DDD9,0.0012,0.0266,-0.9763,0.2147773
09/01/2024 17:49:32.944,57731,STB_PRO @60CF8E,27483,1500E000E8D9,0.0021,0.0224,-0.9752,0.220179
09/01/2024 17:49:32.944,57731,STB_PRO @60CF8E,27483,1A00E700E7D9,0.0026,0.0231,-0.9753,0.2196576
09/01/2024 17:49:32.944,57731,STB_PRO @60CF8E,27483,0900DA00E5D9,0.0009,0.0218,-0.9755,0.2189149
09/01/2024 17:49:32.974,57761,STB_PRO @60CF8E,27486,0500D400E3D9,0.0005,0.0212,-0.9757,0.2180821
09/01/2024 17:49:32.974,57761,STB_PRO @60CF8E,27486,0600DB00E3D9,0.0006,0.0219,-0.9757,0.2180127
09/01/2024 17:49:32.974,57761,STB_PRO @60CF8E,27486,0300CE00E3D9,0.0003,0.0206,-0.9757,0.2181399
09/01/2024 17:49:33.004,57791,STB_PRO @60CF8E,27490,0000BA00E2D9,0,0.0186,-0.9758,0.2178725
09/01/2024 17:49:33.004,57791,STB_PRO @60CF8E,27490,FDFFAB00E2D9,-0.0003,0.0171,-0.9758,0.2179952
09/01/2024 17:49:33.004,57791,STB_PRO @60CF8E,27490,0200C800E3D9,0.0002,0.02,-0.9757,0.2181959
09/01/2024 17:49:33.035,57821,STB_PRO @60CF8E,27494,F6FF9100E1D9,-0.001,0.0145,-0.9759,0.2177336
09/01/2024 17:49:33.035,57822,STB_PRO @60CF8E,27494,F4FF8600E1D9,-0.0012,0.0134,-0.9759,0.2178031
09/01/2024 17:49:33.035,57822,STB_PRO @60CF8E,27494,F9FF9D00E2D9,-0.0007,0.0157,-0.9758,0.2180996
09/01/2024 17:49:33.093,57880,STB_PRO @60CF8E,27498,EEFF6B00E1D9,-0.0018,0.0107,-0.9759,0.2179483
09/01/2024 17:49:33.093,57880,STB_PRO @60CF8E,27498,F2FF7C00E1D9,-0.0014,0.0124,-0.9759,0.2178611
09/01/2024 17:49:33.093,57880,STB_PRO @60CF8E,27498,F0FF7300E1D9,-0.0016,0.0115,-0.9759,0.2179092
09/01/2024 17:49:33.111,57897,STB_PRO @60CF8E,27501,EAFF5C00E1D9,-0.0022,0.0092,-0.9759,0.2180131
09/01/2024 17:49:33.111,57897,STB_PRO @60CF8E,27501,ECFF6400E1D9,-0.002,0.01,-0.9759,0.2179798
09/01/2024 17:49:33.111,57897,STB_PRO @60CF8E,27501,E9FF5500E1D9,-0.0023,0.0085,-0.9759,0.2180405
09/01/2024 17:49:33.125,57911,STB_PRO @60CF8E,27505,E7FF4E00E1D9,-0.0025,0.0078,-0.9759,0.2180645
09/01/2024 17:49:33.125,57911,STB_PRO @60CF8E,27505,E4FF4000E1D9,-0.0028,0.0064,-0.9759,0.2181064
09/01/2024 17:49:33.125,57911,STB_PRO @60CF8E,27505,E5FF4700E1D9,-0.0027,0.0071,-0.9759,0.218086
09/01/2024 17:49:33.155,57942,STB_PRO @60CF8E,27509,E2FF3600E1D9,-0.003,0.0054,-0.9759,0.2181307
09/01/2024 17:49:33.155,57943,STB_PRO @60CF8E,27509,E1FF3200E0D9,-0.0031,0.005,-0.976,0.217691
09/01/2024 17:49:33.155,57943,STB_PRO @60CF8E,27509,E2FF3B00E1D9,-0.003,0.0059,-0.9759,0.2181179
